t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
176.4,0.5,0.52972,0.64567,0.66215,0.71294,0.80996,0.8209,0.89114,0.94542
176.5,0.5,0.52973,0.64549,0.66131,0.71237,0.80985,0.8209,0.89099,0.94542
176.6,0.5,0.52975,0.64529,0.66049,0.71182,0.80973,0.82091,0.89084,0.94542
176.7,0.5,0.52978,0.64507,0.65968,0.71128,0.8096,0.82092,0.89069,0.94542
176.8,0.5,0.5298,0.64485,0.65889,0.71076,0.80944,0.82094,0.89055,0.94543
176.9,0.5,0.52983,0.64461,0.65812,0.71026,0.80928,0.82097,0.8904,0.94543
177,0.5,0.52986,0.64436,0.65737,0.70978,0.8091,0.821,0.89026,0.94543
177.1,0.5,0.5299,0.64409,0.65665,0.70931,0.8089,0.82104,0.89012,0.94543
177.2,0.5,0.52994,0.64381,0.65594,0.70885,0.80869,0.82109,0.88999,0.94543
177.3,0.5,0.52998,0.64352,0.65525,0.70841,0.80847,0.82114,0.88985,0.94543
177.4,0.5,0.53002,0.6432,0.65459,0.70799,0.80822,0.8212,0.88971,0.94543
177.5,0.5,0.53007,0.64287,0.65394,0.70758,0.80797,0.82127,0.88958,0.94543
177.6,0.5,0.53011,0.64252,0.65332,0.70719,0.8077,0.82134,0.88945,0.94543
177.7,0.5,0.53016,0.64215,0.65272,0.70681,0.80741,0.82142,0.88932,0.94544
177.8,0.5,0.53022,0.64176,0.65214,0.70645,0.80711,0.8215,0.8892,0.94544
177.9,0.5,0.53027,0.64135,0.65158,0.7061,0.80679,0.8216,0.88907,0.94544
178,0.5,0.53033,0.64092,0.65104,0.70577,0.80645,0.82169,0.88895,0.94544
178.1,0.5,0.53039,0.64047,0.65052,0.70545,0.8061,0.8218,0.88883,0.94544
178.2,0.5,0.53046,0.63999,0.65003,0.70514,0.80574,0.82191,0.88871,0.94544
178.3,0.5,0.53052,0.6395,0.64955,0.70485,0.80536,0.82203,0.8886,0.94544
178.4,0.5,0.53059,0.63897,0.64909,0.70457,0.80496,0.82216,0.88848,0.94545
178.5,0.5,0.53066,0.63843,0.64866,0.7043,0.80455,0.8223,0.88837,0.94545
178.6,0.5,0.53074,0.63786,0.64824,0.70404,0.80413,0.82244,0.88826,0.94545
178.7,0.5,0.53082,0.63726,0.64784,0.7038,0.80369,0.82258,0.88816,0.94545
178.8,0.5,0.5309,0.63664,0.64746,0.70356,0.80324,0.82274,0.88806,0.94545
178.9,0.5,0.53099,0.636,0.6471,0.70334,0.80277,0.8229,0.88795,0.94545
179,0.5,0.53108,0.63533,0.64676,0.70313,0.80228,0.82307,0.88786,0.94546
179.1,0.5,0.53118,0.63463,0.64643,0.70293,0.80179,0.82325,0.88776,0.94546
179.2,0.5,0.53129,0.63391,0.64612,0.70274,0.80128,0.82344,0.88767,0.94546
179.3,0.5,0.5314,0.63316,0.64582,0.70256,0.80075,0.82363,0.88758,0.94546
179.4,0.5,0.53151,0.63239,0.64555,0.70239,0.80022,0.82383,0.88749,0.94546
179.5,0.5,0.53164,0.6316,0.64528,0.70223,0.79967,0.82403,0.88741,0.94546
179.6,0.5,0.53177,0.63078,0.64503,0.70208,0.79911,0.82425,0.88732,0.94547
179.7,0.5,0.53191,0.62994,0.6448,0.70193,0.79854,0.82447,0.88724,0.94547
179.8,0.5,0.53206,0.62907,0.64458,0.7018,0.79796,0.8247,0.88717,0.94547
179.9,0.5,0.53221,0.62819,0.64437,0.70167,0.79737,0.82494,0.88709,0.94547
180,0.5,0.53238,0.62729,0.64417,0.70155,0.79677,0.82518,0.88702,0.94547
180.1,0.5,0.53256,0.62636,0.64399,0.70144,0.79615,0.82544,0.88696,0.94548
180.2,0.5,0.53276,0.62542,0.64382,0.70134,0.79554,0.8257,0.88689,0.94548
180.3,0.5,0.53296,0.62447,0.64366,0.70124,0.79491,0.82596,0.88683,0.94548
180.4,0.5,0.53318,0.6235,0.64351,0.70115,0.79427,0.82624,0.88677,0.94548
180.5,0.5,0.53342,0.62251,0.64337,0.70107,0.79363,0.82652,0.88671,0.94548
180.6,0.5,0.53367,0.62152,0.64324,0.701,0.79299,0.82681,0.88666,0.94549
180.7,0.5,0.53393,0.62051,0.64312,0.70093,0.79233,0.82711,0.88661,0.94549
180.8,0.5,0.53422,0.6195,0.64301,0.70087,0.79168,0.82741,0.88656,0.94549
180.9,0.5,0.53453,0.61848,0.6429,0.70081,0.79102,0.82772,0.88652,0.94549
181,0.5,0.53486,0.61746,0.64281,0.70076,0.79035,0.82804,0.88648,0.94549
181.1,0.5,0.53521,0.61643,0.64272,0.70072,0.78969,0.82837,0.88644,0.9455
181.2,0.5,0.53559,0.61541,0.64264,0.70068,0.78902,0.8287,0.8864,0.9455
181.3,0.5,0.53599,0.61438,0.64257,0.70065,0.78835,0.82904,0.88637,0.9455
181.4,0.5,0.53642,0.61336,0.64251,0.70062,0.78768,0.82939,0.88634,0.9455
181.5,0.5,0.53687,0.61234,0.64245,0.7006,0.78701,0.82974,0.88632,0.9455
181.6,0.5,0.53736,0.61133,0.6424,0.70059,0.78635,0.8301,0.88629,0.94551
181.7,0.5,0.53788,0.61033,0.64236,0.70058,0.78568,0.83046,0.88628,0.94551
181.8,0.5,0.53844,0.60934,0.64232,0.70058,0.78502,0.83083,0.88626,0.94551
181.9,0.5,0.53903,0.60836,0.64228,0.70058,0.78436,0.83121,0.88625,0.94551
182,0.5,0.53965,0.60739,0.64226,0.70059,0.7837,0.83159,0.88624,0.94551
182.1,0.5,0.54031,0.60644,0.64224,0.7006,0.78305,0.83198,0.88623,0.94552
182.2,0.5,0.54101,0.6055,0.64222,0.70062,0.7824,0.83237,0.88622,0.94552
182.3,0.5,0.54175,0.60458,0.64221,0.70064,0.78176,0.83277,0.88622,0.94552
182.4,0.5,0.54253,0.60367,0.6422,0.70067,0.78112,0.83317,0.88623,0.94552
182.5,0.5,0.54335,0.60279,0.6422,0.70071,0.7805,0.83358,0.88623,0.94552
182.6,0.5,0.54422,0.60193,0.6422,0.70075,0.77987,0.83399,0.88624,0.94553
182.7,0.5,0.54512,0.60109,0.64221,0.7008,0.77926,0.8344,0.88625,0.94553
182.8,0.5,0.54606,0.60027,0.64223,0.70085,0.77865,0.83482,0.88626,0.94553
182.9,0.5,0.54704,0.59947,0.64224,0.70091,0.77805,0.83524,0.88628,0.94553
183,0.5,0.54806,0.5987,0.64227,0.70097,0.77746,0.83567,0.8863,0.94554
183.1,0.5,0.54912,0.59795,0.64229,0.70104,0.77688,0.83609,0.88633,0.94554
183.2,0.5,0.55021,0.59722,0.64233,0.70112,0.77631,0.83652,0.88635,0.94554
183.3,0.5,0.55133,0.59652,0.64236,0.7012,0.77574,0.83696,0.88638,0.94554
183.4,0.5,0.55249,0.59585,0.6424,0.70129,0.77519,0.83739,0.88642,0.94554
183.5,0.5,0.55367,0.5952,0.64245,0.70139,0.77465,0.83782,0.88645,0.94555
183.6,0.5,0.55488,0.59457,0.6425,0.70149,0.77412,0.83826,0.88649,0.94555
183.7,0.5,0.5561,0.59397,0.64256,0.70161,0.7736,0.8387,0.88653,0.94555
183.8,0.5,0.55735,0.5934,0.64262,0.70172,0.77308,0.83914,0.88658,0.94555
183.9,0.5,0.55861,0.59285,0.64269,0.70185,0.77258,0.83957,0.88663,0.94555
184,0.5,0.55987,0.59232,0.64276,0.70199,0.77209,0.84001,0.88668,0.94556
184.1,0.5,0.56114,0.59182,0.64284,0.70213,0.77162,0.84045,0.88673,0.94556
184.2,0.5,0.56242,0.59134,0.64292,0.70228,0.77115,0.84089,0.88679,0.94556
184.3,0.5,0.56369,0.59089,0.64301,0.70244,0.77069,0.84133,0.88685,0.94556
184.4,0.5,0.56495,0.59045,0.64311,0.70262,0.77025,0.84176,0.88691,0.94556
184.5,0.5,0.56621,0.59005,0.64321,0.7028,0.76981,0.8422,0.88698,0.94557
184.6,0.5,0.56745,0.58966,0.64332,0.70299,0.76939,0.84263,0.88704,0.94557
184.7,0.5,0.56867,0.58929,0.64344,0.70319,0.76898,0.84306,0.88711,0.94557
184.8,0.5,0.56987,0.58895,0.64356,0.7034,0.76858,0.84349,0.88719,0.94557
184.9,0.5,0.57105,0.58863,0.6437,0.70362,0.76819,0.84391,0.88726,0.94557
185,0.5,0.5722,0.58832,0.64384,0.70386,0.76781,0.84434,0.88734,0.94558
185.1,0.5,0.57333,0.58804,0.64399,0.70411,0.76744,0.84476,0.88742,0.94558
185.2,0.5,0.57442,0.58777,0.64415,0.70437,0.76709,0.84517,0.88751,0.94558
185.3,0.5,0.57547,0.58752,0.64432,0.70464,0.76674,0.84559,0.8876,0.94558
185.4,0.5,0.57649,0.58729,0.6445,0.70493,0.76641,0.84599,0.88769,0.94558
185.5,0.5,0.57748,0.58707,0.64469,0.70523,0.76608,0.8464,0.88778,0.94558
185.6,0.5,0.57842,0.58687,0.64489,0.70555,0.76577,0.8468,0.88787,0.94559
185.7,0.5,0.57933,0.58668,0.64511,0.70588,0.76546,0.8472,0.88797,0.94559
185.8,0.5,0.58019,0.58651,0.64533,0.70623,0.76517,0.84759,0.88807,0.94559
185.9,0.5,0.58101,0.58635,0.64557,0.70659,0.76489,0.84798,0.88817,0.94559
186,0.5,0.5818,0.5862,0.64583,0.70697,0.76461,0.84836,0.88827,0.94559
186.1,0.5,0.58254,0.58607,0.64609,0.70737,0.76435,0.84874,0.88838,0.94559
186.2,0.5,0.58324,0.58595,0.64638,0.70778,0.76409,0.84911,0.88849,0.9456
186.3,0.5,0.58389,0.58584,0.64668,0.70822,0.76385,0.84948,0.8886,0.9456
186.4,0.5,0.58451,0.58574,0.647,0.70867,0.76361,0.84984,0.88871,0.9456
186.5,0.5,0.58509,0.58565,0.64733,0.70914,0.76339,0.85019,0.88882,0.9456
186.6,0.5,0.58563,0.58556,0.64768,0.70962,0.76317,0.85054,0.88894,0.9456
186.7,0.5,0.58613,0.58549,0.64806,0.71013,0.76296,0.85088,0.88906,0.9456
186.8,0.5,0.58659,0.58543,0.64845,0.71066,0.76276,0.85122,0.88918,0.94561
186.9,0.5,0.58702,0.58537,0.64886,0.71121,0.76257,0.85155,0.8893,0.94561
187,0.5,0.58741,0.58532,0.6493,0.71177,0.76238,0.85187,0.88943,0.94561
187.1,0.5,0.58777,0.58528,0.64976,0.71236,0.76221,0.85219,0.88955,0.94561
187.2,0.5,0.58809,0.58525,0.65024,0.71296,0.76204,0.8525,0.88968,0.94561
187.3,0.5,0.58839,0.58522,0.65074,0.71359,0.76188,0.8528,0.88981,0.94561
187.4,0.5,0.58866,0.58519,0.65127,0.71423,0.76173,0.8531,0.88994,0.94561
187.5,0.5,0.58889,0.58518,0.65183,0.71489,0.76158,0.85339,0.89007,0.94561
187.6,0.5,0.5891,0.58516,0.65241,0.71557,0.76145,0.85367,0.89021,0.94562
187.7,0.5,0.58929,0.58516,0.65301,0.71627,0.76132,0.85395,0.89034,0.94562
187.8,0.5,0.58945,0.58516,0.65365,0.71699,0.7612,0.85421,0.89048,0.94562
187.9,0.5,0.58959,0.58516,0.65431,0.71773,0.76108,0.85447,0.89062,0.94562
188,0.5,0.58971,0.58517,0.655,0.71848,0.76097,0.85472,0.89076,0.94562
188.1,0.5,0.58981,0.58518,0.65571,0.71924,0.76087,0.85497,0.8909,0.94562
188.2,0.5,0.58988,0.58519,0.65645,0.72002,0.76078,0.85521,0.89104,0.94562
188.3,0.5,0.58995,0.58521,0.65722,0.72082,0.76069,0.85543,0.89118,0.94562
188.4,0.5,0.58999,0.58524,0.65801,0.72163,0.76061,0.85566,0.89132,0.94563
188.5,0.5,0.59002,0.58526,0.65884,0.72244,0.76054,0.85587,0.89147,0.94563
188.6,0.5,0.59004,0.58529,0.65968,0.72327,0.76047,0.85607,0.89161,0.94563
188.7,0.5,0.59005,0.58533,0.66055,0.72411,0.76041,0.85627,0.89176,0.94563
188.8,0.5,0.59004,0.58537,0.66144,0.72496,0.76035,0.85646,0.8919,0.94563
188.9,0.5,0.59002,0.58541,0.66236,0.72582,0.7603,0.85664,0.89205,0.94563
189,0.5,0.58999,0.58546,0.66329,0.72668,0.76026,0.85682,0.8922,0.94563
189.1,0.5,0.58995,0.58551,0.66425,0.72754,0.76023,0.85698,0.89235,0.94563
189.2,0.5,0.58991,0.58556,0.66522,0.72841,0.7602,0.85714,0.8925,0.94563
189.3,0.5,0.58985,0.58562,0.66621,0.72928,0.76017,0.85728,0.89264,0.94563
189.4,0.5,0.58979,0.58568,0.66721,0.73015,0.76015,0.85742,0.89279,0.94563
189.5,0.5,0.58973,0.58575,0.66822,0.73102,0.76014,0.85755,0.89294,0.94563
189.6,0.5,0.58965,0.58582,0.66925,0.73189,0.76014,0.85768,0.89309,0.94564
189.7,0.5,0.58957,0.5859,0.67028,0.73276,0.76014,0.85779,0.89324,0.94564
189.8,0.5,0.58949,0.58598,0.67132,0.73362,0.76015,0.85789,0.89339,0.94564
189.9,0.5,0.5894,0.58606,0.67236,0.73448,0.76016,0.85799,0.89354,0.94564
190,0.5,0.5893,0.58616,0.67341,0.73533,0.76018,0.85808,0.89369,0.94564
190.1,0.5,0.58921,0.58625,0.67445,0.73617,0.7602,0.85815,0.89384,0.94564
190.2,0.5,0.5891,0.58636,0.6755,0.737,0.76024,0.85822,0.89399,0.94564
190.3,0.5,0.58899,0.58647,0.67654,0.73783,0.76027,0.85828,0.89414,0.94564
190.4,0.5,0.58888,0.58659,0.67757,0.73864,0.76032,0.85833,0.89429,0.94564
190.5,0.5,0.58877,0.58671,0.6786,0.73945,0.76037,0.85838,0.89444,0.94564
190.6,0.5,0.58865,0.58685,0.67962,0.74024,0.76043,0.85841,0.89458,0.94564
190.7,0.5,0.58852,0.58699,0.68062,0.74101,0.76049,0.85843,0.89473,0.94564
190.8,0.5,0.58839,0.58714,0.68162,0.74178,0.76056,0.85845,0.89488,0.94564
190.9,0.5,0.58826,0.5873,0.6826,0.74253,0.76064,0.85845,0.89502,0.94564
191,0.5,0.58812,0.58747,0.68356,0.74326,0.76073,0.85845,0.89517,0.94564
191.1,0.5,0.58797,0.58765,0.68451,0.74399,0.76082,0.85843,0.89531,0.94564
191.2,0.5,0.58782,0.58784,0.68543,0.74469,0.76092,0.85841,0.89545,0.94564
191.3,0.5,0.58766,0.58805,0.68634,0.74538,0.76103,0.85838,0.8956,0.94564
191.4,0.5,0.5875,0.58827,0.68723,0.74605,0.76114,0.85834,0.89574,0.94564
191.5,0.5,0.58733,0.5885,0.68809,0.7467,0.76127,0.85828,0.89588,0.94564
191.6,0.5,0.58714,0.58874,0.68894,0.74734,0.7614,0.85822,0.89602,0.94564
191.7,0.5,0.58696,0.58901,0.68976,0.74796,0.76153,0.85815,0.89616,0.94564
191.8,0.5,0.58676,0.58929,0.69056,0.74856,0.76168,0.85807,0.89629,0.94564
191.9,0.5,0.58655,0.58958,0.69133,0.74915,0.76184,0.85798,0.89643,0.94564
192,0.5,0.58633,0.5899,0.69208,0.74972,0.762,0.85788,0.89656,0.94564
192.1,0.5,0.5861,0.59024,0.6928,0.75026,0.76217,0.85777,0.8967,0.94564
192.2,0.5,0.58585,0.59059,0.6935,0.75079,0.76236,0.85765,0.89683,0.94564
192.3,0.5,0.58559,0.59097,0.69418,0.75131,0.76255,0.85752,0.89696,0.94564
192.4,0.5,0.58532,0.59137,0.69483,0.7518,0.76275,0.85738,0.89709,0.94564
192.5,0.5,0.58503,0.5918,0.69545,0.75228,0.76296,0.85723,0.89721,0.94564
192.6,0.5,0.58473,0.59225,0.69605,0.75274,0.76318,0.85707,0.89734,0.94564
192.7,0.5,0.58441,0.59273,0.69662,0.75318,0.76341,0.8569,0.89746,0.94564
192.8,0.5,0.58407,0.59324,0.69717,0.7536,0.76365,0.85672,0.89759,0.94564
192.9,0.5,0.58372,0.59377,0.6977,0.75401,0.7639,0.85653,0.89771,0.94564
193,0.5,0.58334,0.59434,0.6982,0.75439,0.76417,0.85633,0.89782,0.94564
193.1,0.5,0.58294,0.59494,0.69867,0.75476,0.76444,0.85613,0.89794,0.94564
193.2,0.5,0.58252,0.59557,0.69913,0.75512,0.76473,0.85591,0.89805,0.94564
193.3,0.5,0.58208,0.59623,0.69956,0.75545,0.76502,0.85568,0.89817,0.94564
193.4,0.5,0.58161,0.59692,0.69996,0.75577,0.76533,0.85544,0.89828,0.94564
193.5,0.5,0.58113,0.59765,0.70035,0.75607,0.76565,0.8552,0.89839,0.94564
193.6,0.5,0.58061,0.59841,0.70071,0.75636,0.76598,0.85494,0.89849,0.94564
193.7,0.5,0.58007,0.59921,0.70106,0.75663,0.76633,0.85468,0.8986,0.94564
193.8,0.5,0.57951,0.60004,0.70138,0.75688,0.76668,0.8544,0.8987,0.94563
193.9,0.5,0.57892,0.60091,0.70168,0.75712,0.76705,0.85412,0.8988,0.94563
194,0.5,0.5783,0.6018,0.70196,0.75734,0.76743,0.85383,0.8989,0.94563
194.1,0.5,0.57765,0.60274,0.70222,0.75755,0.76783,0.85353,0.89899,0.94563
194.2,0.5,0.57698,0.6037,0.70247,0.75774,0.76824,0.85322,0.89909,0.94563
194.3,0.5,0.57628,0.60469,0.70269,0.75792,0.76866,0.8529,0.89918,0.94563
194.4,0.5,0.57556,0.60571,0.7029,0.75808,0.76909,0.85258,0.89927,0.94563
194.5,0.5,0.57481,0.60676,0.70309,0.75822,0.76953,0.85224,0.89935,0.94563
194.6,0.5,0.57403,0.60783,0.70327,0.75835,0.76999,0.8519,0.89944,0.94563
194.7,0.5,0.57322,0.60893,0.70343,0.75847,0.77046,0.85155,0.89952,0.94563
194.8,0.5,0.57239,0.61004,0.70357,0.75857,0.77095,0.8512,0.8996,0.94563
194.9,0.5,0.57154,0.61118,0.7037,0.75865,0.77144,0.85083,0.89967,0.94563
195,0.5,0.57066,0.61232,0.70381,0.75872,0.77195,0.85046,0.89975,0.94563
195.1,0.5,0.56977,0.61349,0.70391,0.75878,0.77247,0.85009,0.89982,0.94563
195.2,0.5,0.56885,0.61466,0.70399,0.75882,0.773,0.8497,0.89988,0.94562
195.3,0.5,0.56791,0.61583,0.70406,0.75885,0.77354,0.84931,0.89995,0.94562
195.4,0.5,0.56695,0.61701,0.70412,0.75886,0.7741,0.84892,0.90001,0.94562
195.5,0.5,0.56598,0.61819,0.70416,0.75886,0.77466,0.84852,0.90007,0.94562
195.6,0.5,0.56499,0.61937,0.70419,0.75884,0.77523,0.84811,0.90013,0.94562
195.7,0.5,0.56399,0.62054,0.7042,0.75881,0.77582,0.8477,0.90019,0.94562
195.8,0.5,0.56298,0.62171,0.70421,0.75876,0.77641,0.84729,0.90024,0.94562
195.9,0.5,0.56196,0.62286,0.7042,0.7587,0.77702,0.84687,0.90029,0.94562
196,0.5,0.56093,0.624,0.70417,0.75862,0.77763,0.84644,0.90033,0.94562
196.1,0.5,0.5599,0.62512,0.70414,0.75853,0.77824,0.84602,0.90038,0.94562
196.2,0.5,0.55886,0.62623,0.70409,0.75842,0.77887,0.84559,0.90042,0.94561
196.3,0.5,0.55782,0.62731,0.70403,0.7583,0.7795,0.84515,0.90046,0.94561
196.4,0.5,0.55678,0.62837,0.70396,0.75816,0.78014,0.84472,0.90049,0.94561
196.5,0.5,0.55575,0.62941,0.70387,0.758,0.78079,0.84428,0.90053,0.94561
196.6,0.5,0.55472,0.63042,0.70377,0.75783,0.78143,0.84384,0.90055,0.94561
196.7,0.5,0.5537,0.6314,0.70366,0.75764,0.78209,0.8434,0.90058,0.94561
196.8,0.5,0.55269,0.63236,0.70353,0.75743,0.78274,0.84296,0.9006,0.94561
196.9,0.5,0.55168,0.63328,0.70339,0.75721,0.7834,0.84252,0.90063,0.94561
197,0.5,0.55069,0.63418,0.70324,0.75697,0.78406,0.84207,0.90064,0.94561
197.1,0.5,0.54972,0.63504,0.70307,0.75671,0.78472,0.84163,0.90066,0.9456
197.2,0.5,0.54876,0.63587,0.70289,0.75643,0.78539,0.84118,0.90067,0.9456
197.3,0.5,0.54781,0.63667,0.70269,0.75614,0.78605,0.84074,0.90068,0.9456
197.4,0.5,0.54689,0.63743,0.70248,0.75583,0.78671,0.8403,0.90068,0.9456
197.5,0.5,0.54599,0.63817,0.70225,0.7555,0.78737,0.83985,0.90069,0.9456
197.6,0.5,0.54511,0.63886,0.70201,0.75515,0.78803,0.83941,0.90069,0.9456
197.7,0.5,0.54425,0.63953,0.70174,0.75478,0.78869,0.83898,0.90068,0.9456
197.8,0.5,0.54341,0.64016,0.70147,0.75439,0.78934,0.83854,0.90068,0.9456
197.9,0.5,0.5426,0.64076,0.70117,0.75398,0.78999,0.8381,0.90067,0.94559
198,0.5,0.54181,0.64133,0.70086,0.75355,0.79063,0.83767,0.90066,0.94559
198.1,0.5,0.54106,0.64186,0.70052,0.75311,0.79127,0.83724,0.90064,0.94559
198.2,0.5,0.54032,0.64237,0.70017,0.75264,0.79191,0.83682,0.90062,0.94559
198.3,0.5,0.53962,0.64285,0.6998,0.75215,0.79253,0.83639,0.9006,0.94559
198.4,0.5,0.53894,0.64329,0.69941,0.75164,0.79315,0.83597,0.90058,0.94559
198.5,0.5,0.53829,0.64371,0.699,0.75112,0.79377,0.83556,0.90055,0.94559
198.6,0.5,0.53767,0.6441,0.69857,0.75057,0.79437,0.83515,0.90052,0.94559
198.7,0.5,0.53707,0.64446,0.69812,0.75,0.79497,0.83474,0.90049,0.94558
198.8,0.5,0.53651,0.64479,0.69764,0.74942,0.79556,0.83433,0.90045,0.94558
198.9,0.5,0.53597,0.64511,0.69714,0.74881,0.79614,0.83394,0.90042,0.94558
199,0.5,0.53546,0.64539,0.69663,0.74819,0.79672,0.83354,0.90037,0.94558
199.1,0.5,0.53497,0.64566,0.69608,0.74755,0.79728,0.83315,0.90033,0.94558
199.2,0.5,0.53452,0.6459,0.69552,0.74689,0.79783,0.83277,0.90028,0.94558
199.3,0.5,0.53409,0.64612,0.69493,0.74621,0.79838,0.83239,0.90023,0.94558
199.4,0.5,0.53368,0.64631,0.69432,0.74552,0.79891,0.83202,0.90018,0.94558
199.5,0.5,0.5333,0.64649,0.69369,0.7448,0.79943,0.83165,0.90012,0.94557
199.6,0.5,0.53295,0.64665,0.69303,0.74408,0.79994,0.83129,0.90007,0.94557
199.7,0.5,0.53262,0.6468,0.69235,0.74334,0.80044,0.83093,0.9,0.94557
199.8,0.5,0.53231,0.64692,0.69165,0.74258,0.80093,0.83058,0.89994,0.94557
199.9,0.5,0.53202,0.64703,0.69092,0.74181,0.80141,0.83024,0.89987,0.94557
200,0.5,0.53176,0.64713,0.69018,0.74103,0.80187,0.8299,0.8998,0.94557
200.1,0.5,0.53151,0.64721,0.68941,0.74023,0.80233,0.82957,0.89973,0.94557
200.2,0.5,0.53129,0.64727,0.68862,0.73943,0.80277,0.82924,0.89966,0.94556
200.3,0.5,0.53109,0.64733,0.68781,0.73861,0.8032,0.82892,0.89958,0.94556
200.4,0.5,0.5309,0.64737,0.68699,0.73779,0.80362,0.82861,0.8995,0.94556
200.5,0.5,0.53073,0.64739,0.68614,0.73696,0.80402,0.8283,0.89942,0.94556
200.6,0.5,0.53058,0.64741,0.68528,0.73612,0.80442,0.828,0.89933,0.94556
200.7,0.5,0.53044,0.64741,0.6844,0.73528,0.8048,0.82771,0.89924,0.94556
200.8,0.5,0.53032,0.64741,0.6835,0.73444,0.80517,0.82742,0.89915,0.94556
200.9,0.5,0.53021,0.64739,0.68259,0.73359,0.80552,0.82714,0.89906,0.94556
201,0.5,0.53011,0.64737,0.68167,0.73273,0.80587,0.82686,0.89896,0.94555
201.1,0.5,0.53003,0.64733,0.68074,0.73188,0.8062,0.8266,0.89887,0.94555
201.2,0.5,0.52995,0.64729,0.6798,0.73103,0.80652,0.82634,0.89877,0.94555
201.3,0.5,0.52989,0.64724,0.67885,0.73018,0.80682,0.82608,0.89867,0.94555
201.4,0.5,0.52984,0.64717,0.67789,0.72933,0.80712,0.82583,0.89856,0.94555
201.5,0.5,0.5298,0.6471,0.67693,0.72849,0.8074,0.82559,0.89846,0.94555
201.6,0.5,0.52977,0.64702,0.67596,0.72765,0.80767,0.82536,0.89835,0.94555
201.7,0.5,0.52974,0.64694,0.67499,0.72682,0.80792,0.82513,0.89824,0.94555
201.8,0.5,0.52972,0.64684,0.67402,0.72599,0.80816,0.82491,0.89812,0.94555
201.9,0.5,0.52971,0.64673,0.67305,0.72517,0.80839,0.82469,0.89801,0.94554
202,0.5,0.5297,0.64662,0.67209,0.72436,0.80861,0.82449,0.89789,0.94554
202.1,0.5,0.52971,0.6465,0.67112,0.72356,0.80881,0.82428,0.89778,0.94554
202.2,0.5,0.52971,0.64636,0.67016,0.72276,0.80901,0.82409,0.89766,0.94554
202.3,0.5,0.52972,0.64622,0.66921,0.72198,0.80918,0.8239,0.89753,0.94554
202.4,0.5,0.52974,0.64607,0.66827,0.72122,0.80935,0.82372,0.89741,0.94554
202.5,0.5,0.52976,0.64591,0.66733,0.72046,0.8095,0.82354,0.89729,0.94554
202.6,0.5,0.52978,0.64573,0.66641,0.71972,0.80964,0.82337,0.89716,0.94554
202.7,0.5,0.52981,0.64555,0.66549,0.71899,0.80977,0.82321,0.89703,0.94553
202.8,0.5,0.52984,0.64535,0.66459,0.71827,0.80988,0.82305,0.8969,0.94553
202.9,0.5,0.52987,0.64515,0.66371,0.71757,0.80998,0.8229,0.89677,0.94553
203,0.5,0.52991,0.64493,0.66283,0.71689,0.81007,0.82276,0.89664,0.94553
203.1,0.5,0.52995,0.64469,0.66198,0.71621,0.81015,0.82262,0.89651,0.94553
203.2,0.5,0.52999,0.64445,0.66114,0.71556,0.81021,0.82249,0.89637,0.94553
203.3,0.5,0.53003,0.64419,0.66032,0.71492,0.81025,0.82237,0.89624,0.94553
203.4,0.5,0.53008,0.64391,0.65952,0.7143,0.81029,0.82225,0.8961,0.94553
203.5,0.5,0.53013,0.64362,0.65873,0.71369,0.81031,0.82214,0.89596,0.94553
203.6,0.5,0.53018,0.64331,0.65797,0.7131,0.81032,0.82203,0.89582,0.94553
203.7,0.5,0.53023,0.64298,0.65722,0.71253,0.81031,0.82193,0.89568,0.94552
203.8,0.5,0.53029,0.64264,0.6565,0.71197,0.81029,0.82184,0.89554,0.94552
203.9,0.5,0.53035,0.64228,0.6558,0.71143,0.81026,0.82175,0.8954,0.94552
204,0.5,0.53041,0.64189,0.65511,0.71091,0.81021,0.82167,0.89526,0.94552
204.1,0.5,0.53047,0.64149,0.65445,0.7104,0.81015,0.82159,0.89512,0.94552
204.2,0.5,0.53054,0.64107,0.65381,0.70991,0.81007,0.82152,0.89497,0.94552
204.3,0.5,0.53061,0.64062,0.65319,0.70943,0.80999,0.82146,0.89483,0.94552
204.4,0.5,0.53069,0.64015,0.6526,0.70897,0.80988,0.8214,0.89469,0.94552
204.5,0.5,0.53076,0.63966,0.65202,0.70853,0.80976,0.82135,0.89454,0.94552
204.6,0.5,0.53084,0.63915,0.65147,0.7081,0.80963,0.82131,0.8944,0.94552
204.7,0.5,0.53093,0.63861,0.65093,0.70769,0.80948,0.82127,0.89425,0.94552
204.8,0.5,0.53102,0.63805,0.65042,0.7073,0.80932,0.82123,0.89411,0.94552
204.9,0.5,0.53111,0.63747,0.64993,0.70691,0.80914,0.82121,0.89397,0.94551
205,0.5,0.53121,0.63685,0.64945,0.70655,0.80895,0.82119,0.89382,0.94551
205.1,0.5,0.53132,0.63622,0.649,0.70619,0.80874,0.82117,0.89368,0.94551
205.2,0.5,0.53143,0.63555,0.64857,0.70586,0.80852,0.82117,0.89353,0.94551
205.3,0.5,0.53155,0.63487,0.64816,0.70553,0.80828,0.82116,0.89339,0.94551
205.4,0.5,0.53168,0.63415,0.64776,0.70522,0.80803,0.82117,0.89324,0.94551
