t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
260.5,14.71,14.504,13.334,13.546,13.026,11.867,12.27,11.751,11.673
260.6,14.71,14.484,13.357,13.552,13.033,11.868,12.273,11.751,11.673
260.7,14.71,14.463,13.38,13.557,13.039,11.868,12.276,11.752,11.673
260.8,14.71,14.44,13.402,13.563,13.046,11.87,12.279,11.753,11.673
260.9,14.71,14.417,13.425,13.568,13.052,11.871,12.282,11.753,11.673
261,14.71,14.393,13.448,13.573,13.057,11.872,12.285,11.754,11.673
261.1,14.71,14.368,13.471,13.577,13.063,11.874,12.287,11.755,11.673
261.2,14.71,14.342,13.494,13.582,13.068,11.876,12.29,11.756,11.673
261.3,14.71,14.315,13.517,13.586,13.073,11.879,12.292,11.756,11.673
261.4,14.71,14.287,13.54,13.589,13.078,11.881,12.295,11.757,11.673
261.5,14.71,14.259,13.562,13.593,13.083,11.884,12.297,11.758,11.673
261.6,14.71,14.23,13.585,13.596,13.087,11.887,12.299,11.759,11.673
261.7,14.71,14.2,13.607,13.599,13.091,11.89,12.301,11.76,11.673
261.8,14.71,14.17,13.629,13.602,13.095,11.894,12.304,11.761,11.673
261.9,14.71,14.139,13.65,13.605,13.099,11.897,12.305,11.762,11.673
262,14.71,14.108,13.672,13.608,13.103,11.901,12.307,11.763,11.673
262.1,14.71,14.076,13.693,13.61,13.106,11.905,12.309,11.764,11.673
262.2,14.71,14.044,13.713,13.612,13.11,11.91,12.311,11.765,11.673
262.3,14.71,14.012,13.734,13.614,13.113,11.915,12.312,11.766,11.673
262.4,14.71,13.98,13.753,13.616,13.116,11.92,12.313,11.767,11.673
262.5,14.71,13.948,13.773,13.617,13.118,11.925,12.315,11.768,11.673
262.6,14.71,13.917,13.792,13.619,13.121,11.93,12.316,11.769,11.673
262.7,14.71,13.885,13.81,13.62,13.123,11.936,12.317,11.771,11.673
262.8,14.71,13.853,13.828,13.621,13.125,11.942,12.318,11.772,11.673
262.9,14.71,13.822,13.846,13.622,13.128,11.948,12.319,11.773,11.673
263,14.71,13.791,13.863,13.623,13.129,11.955,12.32,11.774,11.673
263.1,14.71,13.761,13.88,13.624,13.131,11.961,12.321,11.776,11.673
263.2,14.71,13.731,13.896,13.624,13.133,11.968,12.321,11.777,11.673
263.3,14.71,13.702,13.911,13.625,13.134,11.975,12.322,11.778,11.673
263.4,14.71,13.673,13.926,13.625,13.136,11.983,12.322,11.78,11.673
263.5,14.71,13.645,13.941,13.625,13.137,11.99,12.322,11.781,11.673
263.6,14.71,13.618,13.955,13.625,13.138,11.998,12.323,11.782,11.673
263.7,14.71,13.591,13.968,13.625,13.139,12.006,12.323,11.784,11.673
263.8,14.71,13.565,13.981,13.625,13.14,12.015,12.323,11.785,11.673
263.9,14.71,13.54,13.994,13.625,13.141,12.023,12.323,11.787,11.673
264,14.71,13.516,14.006,13.624,13.141,12.032,12.322,11.788,11.673
264.1,14.71,13.493,14.017,13.624,13.142,12.041,12.322,11.79,11.673
264.2,14.71,13.471,14.028,13.623,13.142,12.05,12.322,11.791,11.673
264.3,14.71,13.449,14.039,13.622,13.142,12.059,12.321,11.793,11.673
264.4,14.71,13.428,14.048,13.621,13.142,12.068,12.321,11.794,11.673
264.5,14.71,13.409,14.058,13.62,13.142,12.078,12.32,11.796,11.673
264.6,14.71,13.39,14.067,13.619,13.142,12.088,12.319,11.797,11.673
264.7,14.71,13.372,14.075,13.617,13.142,12.098,12.318,11.799,11.673
264.8,14.71,13.355,14.084,13.616,13.141,12.108,12.317,11.8,11.673
264.9,14.71,13.339,14.091,13.614,13.141,12.118,12.316,11.802,11.673
265,14.71,13.324,14.098,13.612,13.14,12.128,12.315,11.804,11.673
265.1,14.71,13.309,14.105,13.61,13.139,12.139,12.313,11.805,11.673
265.2,14.71,13.296,14.112,13.608,13.138,12.149,12.312,11.807,11.673
265.3,14.71,13.283,14.118,13.606,13.137,12.16,12.31,11.809,11.673
265.4,14.71,13.271,14.123,13.603,13.136,12.171,12.309,11.81,11.673
265.5,14.71,13.26,14.129,13.6,13.135,12.181,12.307,11.812,11.673
265.6,14.71,13.249,14.134,13.598,13.134,12.192,12.305,11.814,11.673
265.7,14.71,13.24,14.138,13.595,13.132,12.203,12.303,11.815,11.673
265.8,14.71,13.231,14.143,13.591,13.13,12.214,12.301,11.817,11.673
265.9,14.71,13.222,14.147,13.588,13.128,12.225,12.299,11.819,11.673
266,14.71,13.215,14.15,13.584,13.126,12.236,12.296,11.82,11.673
266.1,14.71,13.208,14.154,13.58,13.124,12.247,12.294,11.822,11.673
266.2,14.71,13.201,14.157,13.576,13.122,12.258,12.291,11.824,11.673
266.3,14.71,13.195,14.16,13.572,13.119,12.269,12.288,11.825,11.673
266.4,14.71,13.19,14.162,13.567,13.117,12.28,12.286,11.827,11.673
266.5,14.71,13.185,14.165,13.562,13.114,12.291,12.283,11.829,11.673
266.6,14.71,13.181,14.167,13.557,13.111,12.302,12.28,11.83,11.673
266.7,14.71,13.177,14.169,13.551,13.108,12.313,12.277,11.832,11.673
266.8,14.71,13.174,14.171,13.545,13.104,12.324,12.273,11.834,11.673
266.9,14.71,13.171,14.172,13.539,13.101,12.334,12.27,11.835,11.673
267,14.71,13.168,14.174,13.532,13.097,12.345,12.266,11.837,11.673
267.1,14.71,13.166,14.175,13.526,13.093,12.356,12.263,11.839,11.673
267.2,14.71,13.164,14.176,13.518,13.089,12.366,12.259,11.84,11.673
267.3,14.71,13.163,14.177,13.511,13.084,12.376,12.255,11.842,11.673
267.4,14.71,13.162,14.177,13.502,13.08,12.387,12.251,11.843,11.673
267.5,14.71,13.161,14.178,13.494,13.075,12.397,12.247,11.845,11.673
267.6,14.71,13.16,14.178,13.485,13.069,12.407,12.243,11.847,11.673
267.7,14.71,13.16,14.178,13.475,13.064,12.417,12.239,11.848,11.673
267.8,14.71,13.16,14.178,13.466,13.058,12.427,12.234,11.85,11.673
267.9,14.71,13.16,14.178,13.455,13.052,12.436,12.23,11.852,11.673
268,14.71,13.16,14.178,13.444,13.046,12.446,12.225,11.853,11.673
268.1,14.71,13.161,14.178,13.433,13.039,12.455,12.221,11.855,11.673
268.2,14.71,13.162,14.177,13.421,13.032,12.464,12.216,11.856,11.673
268.3,14.71,13.163,14.177,13.409,13.025,12.473,12.211,11.858,11.673
268.4,14.71,13.164,14.176,13.396,13.018,12.482,12.206,11.859,11.673
268.5,14.71,13.166,14.175,13.383,13.01,12.491,12.201,11.861,11.673
268.6,14.71,13.167,14.174,13.369,13.002,12.499,12.196,11.862,11.673
268.7,14.71,13.169,14.173,13.354,12.993,12.507,12.19,11.864,11.673
268.8,14.71,13.171,14.171,13.34,12.985,12.516,12.185,11.865,11.673
268.9,14.71,13.173,14.17,13.324,12.975,12.524,12.179,11.867,11.673
269,14.71,13.175,14.168,13.308,12.966,12.531,12.174,11.868,11.673
269.1,14.71,13.178,14.167,13.292,12.956,12.539,12.168,11.869,11.673
269.2,14.71,13.181,14.165,13.275,12.946,12.546,12.163,11.871,11.673
269.3,14.71,13.183,14.163,13.258,12.935,12.554,12.157,11.872,11.673
269.4,14.71,13.186,14.161,13.24,12.925,12.561,12.151,11.873,11.673
269.5,14.71,13.19,14.158,13.222,12.913,12.568,12.145,11.875,11.673
269.6,14.71,13.193,14.156,13.203,12.902,12.574,12.139,11.876,11.673
269.7,14.71,13.197,14.153,13.184,12.89,12.581,12.133,11.877,11.673
269.8,14.71,13.2,14.15,13.165,12.878,12.587,12.127,11.879,11.673
269.9,14.71,13.204,14.147,13.146,12.865,12.594,12.121,11.88,11.673
270,14.71,13.209,14.144,13.126,12.852,12.6,12.114,11.881,11.673
270.1,14.71,13.213,14.14,13.106,12.839,12.605,12.108,11.882,11.673
270.2,14.71,13.218,14.136,13.085,12.826,12.611,12.102,11.883,11.673
270.3,14.71,13.223,14.132,13.065,12.812,12.617,12.095,11.885,11.673
270.4,14.71,13.228,14.128,13.044,12.798,12.622,12.089,11.886,11.673
270.5,14.71,13.234,14.123,13.024,12.784,12.627,12.083,11.887,11.673
270.6,14.71,13.24,14.118,13.003,12.77,12.632,12.076,11.888,11.673
270.7,14.71,13.246,14.113,12.982,12.755,12.637,12.07,11.889,11.673
270.8,14.71,13.253,14.107,12.961,12.74,12.641,12.063,11.89,11.673
270.9,14.71,13.26,14.101,12.941,12.725,12.646,12.057,11.891,11.673
271,14.71,13.267,14.095,12.92,12.71,12.65,12.05,11.892,11.673
271.1,14.71,13.275,14.088,12.9,12.694,12.654,12.044,11.893,11.673
271.2,14.71,13.284,14.081,12.879,12.679,12.658,12.037,11.893,11.673
271.3,14.71,13.292,14.074,12.859,12.663,12.662,12.031,11.894,11.673
271.4,14.71,13.302,14.066,12.839,12.648,12.666,12.024,11.895,11.673
271.5,14.71,13.311,14.057,12.819,12.632,12.67,12.018,11.896,11.673
271.6,14.71,13.322,14.048,12.8,12.616,12.673,12.011,11.897,11.673
271.7,14.71,13.332,14.038,12.78,12.601,12.676,12.005,11.897,11.673
271.8,14.71,13.344,14.028,12.761,12.585,12.679,11.998,11.898,11.673
271.9,14.71,13.356,14.017,12.743,12.569,12.682,11.992,11.899,11.673
272,14.71,13.368,14.006,12.725,12.554,12.685,11.985,11.899,11.673
272.1,14.71,13.381,13.994,12.707,12.538,12.688,11.979,11.9,11.673
272.2,14.71,13.395,13.982,12.689,12.523,12.69,11.973,11.901,11.673
272.3,14.71,13.409,13.968,12.672,12.507,12.693,11.967,11.901,11.673
272.4,14.71,13.424,13.954,12.655,12.492,12.695,11.96,11.902,11.673
272.5,14.71,13.44,13.94,12.639,12.477,12.697,11.954,11.902,11.673
272.6,14.71,13.456,13.924,12.623,12.462,12.699,11.948,11.903,11.673
272.7,14.71,13.473,13.908,12.608,12.447,12.701,11.942,11.903,11.673
272.8,14.71,13.49,13.891,12.593,12.432,12.703,11.936,11.903,11.673
272.9,14.71,13.509,13.874,12.578,12.418,12.705,11.93,11.904,11.673
273,14.71,13.527,13.856,12.564,12.404,12.706,11.924,11.904,11.673
273.1,14.71,13.547,13.837,12.551,12.39,12.707,11.918,11.904,11.673
273.2,14.71,13.567,13.817,12.538,12.376,12.709,11.913,11.905,11.673
273.3,14.71,13.587,13.797,12.525,12.362,12.71,11.907,11.905,11.673
273.4,14.71,13.609,13.776,12.513,12.349,12.711,11.902,11.905,11.673
273.5,14.71,13.63,13.754,12.501,12.336,12.712,11.896,11.905,11.673
273.6,14.71,13.653,13.732,12.49,12.323,12.713,11.891,11.905,11.673
273.7,14.71,13.676,13.709,12.479,12.311,12.713,11.885,11.905,11.673
273.8,14.71,13.699,13.686,12.469,12.299,12.714,11.88,11.906,11.673
273.9,14.71,13.723,13.662,12.459,12.287,12.714,11.875,11.906,11.673
274,14.71,13.747,13.637,12.449,12.275,12.715,11.87,11.906,11.673
274.1,14.71,13.772,13.613,12.44,12.264,12.715,11.865,11.906,11.673
274.2,14.71,13.797,13.588,12.431,12.253,12.715,11.86,11.905,11.673
274.3,14.71,13.823,13.562,12.423,12.242,12.715,11.855,11.905,11.673
274.4,14.71,13.848,13.537,12.415,12.232,12.715,11.851,11.905,11.673
274.5,14.71,13.874,13.511,12.408,12.222,12.715,11.846,11.905,11.673
274.6,14.71,13.901,13.485,12.401,12.212,12.714,11.842,11.905,11.673
274.7,14.71,13.927,13.458,12.394,12.203,12.714,11.837,11.905,11.673
274.8,14.71,13.954,13.432,12.388,12.194,12.713,11.833,11.904,11.673
274.9,14.71,13.98,13.406,12.382,12.185,12.712,11.829,11.904,11.673
275,14.71,14.007,13.38,12.377,12.176,12.712,11.825,11.904,11.673
275.1,14.71,14.034,13.354,12.372,12.168,12.711,11.821,11.903,11.673
275.2,14.71,14.06,13.328,12.367,12.16,12.709,11.817,11.903,11.673
275.3,14.71,14.087,13.303,12.362,12.153,12.708,11.813,11.902,11.673
275.4,14.71,14.113,13.278,12.358,12.145,12.707,11.81,11.902,11.673
275.5,14.71,14.14,13.253,12.354,12.138,12.705,11.806,11.901,11.673
275.6,14.71,14.166,13.228,12.351,12.132,12.704,11.803,11.901,11.673
275.7,14.71,14.192,13.204,12.348,12.125,12.702,11.799,11.9,11.673
275.8,14.71,14.217,13.18,12.345,12.119,12.7,11.796,11.9,11.673
275.9,14.71,14.243,13.157,12.342,12.113,12.698,11.793,11.899,11.673
276,14.71,14.268,13.134,12.34,12.108,12.696,11.79,11.898,11.673
276.1,14.71,14.292,13.112,12.338,12.103,12.694,11.788,11.898,11.673
276.2,14.71,14.316,13.091,12.336,12.098,12.691,11.785,11.897,11.673
276.3,14.71,14.34,13.07,12.335,12.093,12.688,11.782,11.896,11.673
276.4,14.71,14.363,13.049,12.334,12.089,12.686,11.78,11.896,11.673
276.5,14.71,14.386,13.029,12.333,12.085,12.683,11.778,11.895,11.673
276.6,14.71,14.408,13.01,12.332,12.081,12.68,11.775,11.894,11.673
276.7,14.71,14.429,12.992,12.332,12.077,12.676,11.773,11.893,11.673
276.8,14.71,14.45,12.974,12.332,12.074,12.673,11.771,11.892,11.673
276.9,14.71,14.47,12.957,12.332,12.071,12.669,11.77,11.891,11.673
277,14.71,14.49,12.94,12.332,12.068,12.665,11.768,11.89,11.673
277.1,14.71,14.509,12.924,12.333,12.066,12.662,11.766,11.889,11.673
277.2,14.71,14.528,12.909,12.334,12.063,12.657,11.765,11.888,11.673
277.3,14.71,14.546,12.894,12.335,12.062,12.653,11.764,11.887,11.673
277.4,14.71,14.563,12.88,12.336,12.06,12.649,11.762,11.886,11.673
277.5,14.71,14.579,12.867,12.338,12.058,12.644,11.761,11.885,11.673
277.6,14.71,14.595,12.854,12.34,12.057,12.639,11.761,11.884,11.673
277.7,14.71,14.61,12.842,12.343,12.056,12.634,11.76,11.883,11.673
277.8,14.71,14.625,12.831,12.345,12.056,12.629,11.759,11.882,11.673
277.9,14.71,14.639,12.82,12.348,12.055,12.623,11.759,11.881,11.673
278,14.71,14.652,12.81,12.351,12.055,12.617,11.758,11.88,11.673
278.1,14.71,14.664,12.8,12.355,12.055,12.611,11.758,11.878,11.673
278.2,14.71,14.676,12.791,12.359,12.056,12.605,11.758,11.877,11.673
278.3,14.71,14.688,12.782,12.363,12.057,12.599,11.758,11.876,11.673
278.4,14.71,14.698,12.774,12.367,12.057,12.592,11.758,11.875,11.673
278.5,14.71,14.708,12.766,12.372,12.059,12.586,11.759,11.873,11.673
278.6,14.71,14.718,12.759,12.377,12.06,12.579,11.759,11.872,11.673
278.7,14.71,14.727,12.753,12.382,12.062,12.572,11.76,11.871,11.673
278.8,14.71,14.735,12.747,12.388,12.064,12.564,11.76,11.869,11.673
278.9,14.71,14.743,12.741,12.394,12.067,12.557,11.761,11.868,11.673
279,14.71,14.751,12.736,12.401,12.069,12.549,11.762,11.867,11.673
279.1,14.71,14.757,12.731,12.408,12.072,12.541,11.763,11.865,11.673
279.2,14.71,14.764,12.727,12.415,12.075,12.533,11.765,11.864,11.673
279.3,14.71,14.77,12.723,12.423,12.079,12.524,11.766,11.862,11.673
279.4,14.71,14.775,12.719,12.431,12.083,12.516,11.768,11.861,11.673
279.5,14.71,14.78,12.716,12.439,12.087,12.507,11.77,11.86,11.673
279.6,14.71,14.785,12.713,12.448,12.091,12.498,11.771,11.858,11.673
279.7,14.71,14.789,12.71,12.458,12.096,12.489,11.774,11.857,11.673
279.8,14.71,14.793,12.708,12.468,12.101,12.48,11.776,11.855,11.673
279.9,14.71,14.796,12.706,12.478,12.107,12.47,11.778,11.854,11.673
280,14.71,14.799,12.704,12.488,12.113,12.46,11.78,11.852,11.673
280.1,14.71,14.802,12.703,12.499,12.119,12.451,11.783,11.851,11.673
280.2,14.71,14.805,12.702,12.511,12.125,12.441,11.786,11.849,11.673
280.3,14.71,14.807,12.701,12.523,12.132,12.431,11.789,11.848,11.673
280.4,14.71,14.809,12.7,12.535,12.139,12.42,11.792,11.846,11.673
280.5,14.71,14.811,12.7,12.548,12.146,12.41,11.795,11.845,11.673
280.6,14.71,14.812,12.7,12.561,12.154,12.4,11.798,11.843,11.673
280.7,14.71,14.813,12.7,12.575,12.162,12.389,11.802,11.841,11.673
280.8,14.71,14.814,12.701,12.589,12.171,12.378,11.805,11.84,11.673
280.9,14.71,14.815,12.701,12.604,12.18,12.368,11.809,11.838,11.673
281,14.71,14.816,12.702,12.619,12.189,12.357,11.813,11.837,11.673
281.1,14.71,14.816,12.703,12.634,12.199,12.346,11.817,11.835,11.673
281.2,14.71,14.817,12.704,12.65,12.208,12.335,11.821,11.834,11.673
281.3,14.71,14.817,12.706,12.666,12.219,12.324,11.825,11.832,11.673
281.4,14.71,14.816,12.708,12.682,12.229,12.313,11.829,11.831,11.673
281.5,14.71,14.816,12.71,12.699,12.24,12.302,11.834,11.829,11.673
281.6,14.71,14.816,12.712,12.716,12.251,12.291,11.839,11.827,11.673
281.7,14.71,14.815,12.714,12.734,12.263,12.28,11.843,11.826,11.673
281.8,14.71,14.815,12.717,12.751,12.275,12.269,11.848,11.824,11.673
281.9,14.71,14.814,12.72,12.769,12.287,12.258,11.853,11.823,11.673
282,14.71,14.813,12.723,12.788,12.299,12.247,11.858,11.821,11.673
282.1,14.71,14.812,12.727,12.806,12.312,12.236,11.863,11.82,11.673
282.2,14.71,14.811,12.73,12.825,12.325,12.226,11.869,11.818,11.673
282.3,14.71,14.809,12.734,12.844,12.338,12.215,11.874,11.816,11.673
282.4,14.71,14.808,12.739,12.862,12.352,12.204,11.879,11.815,11.673
282.5,14.71,14.806,12.743,12.882,12.365,12.194,11.885,11.813,11.673
282.6,14.71,14.804,12.748,12.901,12.379,12.183,11.891,11.812,11.673
282.7,14.71,14.802,12.753,12.92,12.394,12.173,11.896,11.81,11.673
282.8,14.71,14.8,12.759,12.939,12.408,12.162,11.902,11.809,11.673
282.9,14.71,14.798,12.765,12.958,12.422,12.152,11.908,11.807,11.673
283,14.71,14.796,12.771,12.978,12.437,12.142,11.914,11.806,11.673
283.1,14.71,14.793,12.777,12.997,12.452,12.132,11.92,11.804,11.673
283.2,14.71,14.791,12.784,13.016,12.467,12.122,11.926,11.803,11.673
283.3,14.71,14.788,12.792,13.035,12.482,12.112,11.933,11.802,11.673
283.4,14.71,14.785,12.799,13.054,12.497,12.103,11.939,11.8,11.673
283.5,14.71,14.782,12.808,13.073,12.512,12.093,11.945,11.799,11.673
283.6,14.71,14.778,12.816,13.092,12.527,12.084,11.952,11.797,11.673
283.7,14.71,14.774,12.825,13.11,12.543,12.075,11.958,11.796,11.673
283.8,14.71,14.77,12.835,13.128,12.558,12.066,11.964,11.794,11.673
283.9,14.71,14.766,12.845,13.146,12.573,12.057,11.971,11.793,11.673
284,14.71,14.762,12.855,13.164,12.589,12.049,11.977,11.792,11.673
284.1,14.71,14.757,12.866,13.182,12.604,12.04,11.984,11.79,11.673
284.2,14.71,14.752,12.878,13.199,12.619,12.032,11.99,11.789,11.673
284.3,14.71,14.746,12.89,13.216,12.634,12.024,11.997,11.788,11.673
284.4,14.71,14.74,12.902,13.233,12.649,12.016,12.004,11.787,11.673
284.5,14.71,14.734,12.916,13.249,12.664,12.009,12.01,11.785,11.673
284.6,14.71,14.727,12.929,13.265,12.679,12.001,12.017,11.784,11.673
284.7,14.71,14.72,12.943,13.281,12.693,11.994,12.023,11.783,11.673
284.8,14.71,14.713,12.958,13.296,12.708,11.987,12.03,11.782,11.673
284.9,14.71,14.705,12.973,13.311,12.722,11.98,12.037,11.78,11.673
285,14.71,14.696,12.989,13.325,12.736,11.973,12.043,11.779,11.673
285.1,14.71,14.687,13.005,13.339,12.75,11.967,12.05,11.778,11.673
285.2,14.71,14.677,13.022,13.353,12.764,11.96,12.056,11.777,11.673
285.3,14.71,14.666,13.039,13.367,12.778,11.954,12.063,11.776,11.673
285.4,14.71,14.655,13.057,13.38,12.791,11.948,12.069,11.775,11.673
285.5,14.71,14.643,13.076,13.392,12.804,11.942,12.076,11.774,11.673
285.6,14.71,14.63,13.094,13.404,12.817,11.937,12.082,11.773,11.673
285.7,14.71,14.617,13.114,13.416,12.829,11.932,12.088,11.772,11.673
285.8,14.71,14.603,13.133,13.427,12.842,11.927,12.095,11.771,11.673
285.9,14.71,14.587,13.153,13.438,12.854,11.922,12.101,11.77,11.673
286,14.71,14.571,13.174,13.449,12.866,11.917,12.107,11.769,11.673
286.1,14.71,14.554,13.195,13.459,12.877,11.912,12.113,11.768,11.673
286.2,14.71,14.536,13.216,13.469,12.889,11.908,12.119,11.767,11.673
286.3,14.71,14.518,13.238,13.478,12.9,11.904,12.125,11.766,11.673
286.4,14.71,14.498,13.259,13.487,12.91,11.9,12.131,11.765,11.673
286.5,14.71,14.477,13.282,13.496,12.921,11.897,12.137,11.765,11.673
286.6,14.71,14.455,13.304,13.504,12.931,11.893,12.143,11.764,11.673
286.7,14.71,14.433,13.326,13.512,12.941,11.89,12.149,11.763,11.673
286.8,14.71,14.409,13.349,13.52,12.95,11.887,12.154,11.762,11.673
286.9,14.71,14.385,13.372,13.527,12.96,11.884,12.16,11.762,11.673
287,14.71,14.359,13.395,13.534,12.969,11.881,12.166,11.761,11.673
287.1,14.71,14.333,13.418,13.541,12.977,11.879,12.171,11.76,11.673
287.2,14.71,14.306,13.441,13.547,12.986,11.877,12.176,11.76,11.673
287.3,14.71,14.278,13.464,13.553,12.994,11.875,12.182,11.759,11.673
287.4,14.71,14.249,13.487,13.558,13.002,11.873,12.187,11.759,11.673
287.5,14.71,14.22,13.51,13.564,13.01,11.871,12.192,11.758,11.673
287.6,14.71,14.19,13.532,13.569,13.017,11.87,12.197,11.758,11.673
287.7,14.71,14.159,13.555,13.574,13.024,11.869,12.202,11.757,11.673
287.8,14.71,14.129,13.577,13.578,13.031,11.868,12.207,11.757,11.673
287.9,14.71,14.097,13.6,13.582,13.038,11.867,12.211,11.756,11.673
288,14.71,14.066,13.622,13.586,13.044,11.867,12.216,11.756,11.673
288.1,14.71,14.034,13.643,13.59,13.05,11.866,12.22,11.756,11.673
288.2,14.71,14.002,13.665,13.594,13.056,11.866,12.225,11.755,11.673
288.3,14.71,13.97,13.686,13.597,13.061,11.866,12.229,11.755,11.673
288.4,14.71,13.938,13.707,13.6,13.067,11.867,12.233,11.755,11.673
288.5,14.71,13.906,13.727,13.603,13.072,11.867,12.238,11.755,11.673
288.6,14.71,13.874,13.747,13.606,13.077,11.868,12.242,11.754,11.673
288.7,14.71,13.843,13.766,13.608,13.081,11.869,12.246,11.754,11.673
288.8,14.71,13.812,13.786,13.61,13.086,11.871,12.249,11.754,11.673
288.9,14.71,13.781,13.804,13.612,13.09,11.872,12.253,11.754,11.673
289,14.71,13.751,13.822,13.614,13.094,11.874,12.257,11.754,11.673
289.1,14.71,13.721,13.84,13.616,13.098,11.876,12.26,11.754,11.673
289.2,14.71,13.692,13.857,13.618,13.102,11.878,12.264,11.754,11.673
289.3,14.71,13.664,13.874,13.619,13.105,11.881,12.267,11.754,11.673
289.4,14.71,13.636,13.89,13.62,13.109,11.883,12.27,11.754,11.673
289.5,14.71,13.609,13.906,13.622,13.112,11.886,12.274,11.754,11.673
289.6,14.71,13.582,13.921,13.622,13.115,11.889,12.277,11.754,11.673
289.7,14.71,13.557,13.936,13.623,13.117,11.893,12.28,11.754,11.673
289.8,14.71,13.532,13.95,13.624,13.12,11.896,12.282,11.755,11.673
289.9,14.71,13.508,13.964,13.624,13.123,11.9,12.285,11.755,11.673
290,14.71,13.485,13.977,13.625,13.125,11.904,12.288,11.755,11.673
290.1,14.71,13.463,13.99,13.625,13.127,11.909,12.29,11.755,11.673
290.2,14.71,13.442,14.002,13.625,13.129,11.914,12.293,11.756,11.673
290.3,14.71,13.422,14.013,13.625,13.131,11.918,12.295,11.756,11.673
290.4,14.71,13.403,14.025,13.625,13.132,11.924,12.297,11.757,11.673
290.5,14.71,13.384,14.035,13.625,13.134,11.929,12.299,11.757,11.673
290.6,14.71,13.366,14.045,13.625,13.135,11.935,12.301,11.757,11.673
290.7,14.71,13.35,14.055,13.624,13.137,11.941,12.303,11.758,11.673
290.8,14.71,13.334,14.064,13.623,13.138,11.947,12.305,11.758,11.673
290.9,14.71,13.319,14.073,13.623,13.139,11.953,12.307,11.759,11.673
291,14.71,13.305,14.081,13.622,13.14,11.96,12.309,11.759,11.673
291.1,14.71,13.291,14.089,13.621,13.14,11.967,12.31,11.76,11.673
291.2,14.71,13.279,14.096,13.62,13.141,11.974,12.312,11.761,11.673
291.3,14.71,13.267,14.103,13.618,13.141,11.981,12.313,11.761,11.673
291.4,14.71,13.256,14.11,13.617,13.142,11.989,12.314,11.762,11.673
291.5,14.71,13.246,14.116,13.615,13.142,11.996,12.315,11.763,11.673
291.6,14.71,13.237,14.122,13.614,13.142,12.004,12.316,11.763,11.673
291.7,14.71,13.228,14.127,13.612,13.142,12.013,12.317,11.764,11.673
291.8,14.71,13.22,14.132,13.61,13.142,12.021,12.318,11.765,11.673
291.9,14.71,13.212,14.137,13.608,13.142,12.03,12.319,11.766,11.673
292,14.71,13.205,14.141,13.605,13.141,12.039,12.32,11.767,11.673
292.1,14.71,13.199,14.145,13.603,13.141,12.048,12.32,11.767,11.673
292.2,14.71,13.193,14.149,13.6,13.14,12.057,12.32,11.768,11.673
292.3,14.71,13.188,14.153,13.597,13.14,12.066,12.321,11.769,11.673
292.4,14.71,13.184,14.156,13.594,13.139,12.076,12.321,11.77,11.673
292.5,14.71,13.18,14.159,13.591,13.138,12.086,12.321,11.771,11.673
292.6,14.71,13.176,14.162,13.587,13.137,12.096,12.321,11.772,11.673
