t(s),P=100mmHg,P=110mmHg,P=120mmHg,P=130mmHg,P=140mmHg,P =150mmHg,P = 160mmHg,P =170mmHg,P=180mmHg
185.5,32.326,45.314,25.3,34.5,35.688,26.558,36.372,33.524,34.845
185.6,32.326,45.209,25.351,34.744,35.882,26.588,36.338,33.558,34.845
185.7,32.326,45.094,25.406,34.988,36.075,26.621,36.301,33.592,34.845
185.8,32.326,44.97,25.465,35.233,36.266,26.656,36.262,33.625,34.844
185.9,32.326,44.838,25.527,35.477,36.454,26.693,36.221,33.658,34.844
186,32.326,44.698,25.593,35.722,36.64,26.733,36.178,33.69,34.844
186.1,32.326,44.55,25.663,35.966,36.824,26.774,36.132,33.722,34.843
186.2,32.326,44.395,25.738,36.21,37.005,26.819,36.085,33.753,34.843
186.3,32.326,44.233,25.816,36.452,37.183,26.865,36.036,33.783,34.843
186.4,32.326,44.064,25.898,36.694,37.358,26.914,35.984,33.813,34.842
186.5,32.326,43.889,25.985,36.934,37.529,26.965,35.931,33.843,34.842
186.6,32.326,43.708,26.076,37.173,37.697,27.018,35.877,33.872,34.842
186.7,32.326,43.522,26.171,37.409,37.861,27.074,35.82,33.9,34.841
186.8,32.326,43.332,26.271,37.643,38.021,27.132,35.762,33.928,34.841
186.9,32.326,43.136,26.375,37.875,38.176,27.193,35.702,33.955,34.84
187,32.326,42.936,26.485,38.104,38.327,27.256,35.64,33.982,34.84
187.1,32.326,42.732,26.598,38.329,38.474,27.321,35.577,34.007,34.84
187.2,32.326,42.524,26.717,38.551,38.616,27.388,35.512,34.033,34.839
187.3,32.326,42.313,26.841,38.769,38.752,27.458,35.446,34.057,34.839
187.4,32.326,42.099,26.969,38.983,38.884,27.531,35.378,34.081,34.838
187.5,32.326,41.883,27.103,39.193,39.01,27.605,35.309,34.104,34.838
187.6,32.326,41.663,27.241,39.398,39.13,27.683,35.238,34.127,34.837
187.7,32.326,41.442,27.385,39.597,39.245,27.762,35.167,34.148,34.837
187.8,32.326,41.218,27.533,39.792,39.355,27.844,35.094,34.169,34.836
187.9,32.326,40.993,27.687,39.98,39.458,27.928,35.019,34.189,34.836
188,32.326,40.766,27.846,40.163,39.555,28.015,34.944,34.209,34.835
188.1,32.326,40.538,28.01,40.34,39.646,28.104,34.868,34.228,34.835
188.2,32.326,40.309,28.179,40.51,39.731,28.195,34.79,34.246,34.834
188.3,32.326,40.079,28.353,40.673,39.809,28.289,34.712,34.263,34.834
188.4,32.326,39.848,28.533,40.829,39.881,28.385,34.632,34.279,34.833
188.5,32.326,39.617,28.717,40.978,39.947,28.483,34.552,34.295,34.833
188.6,32.326,39.385,28.907,41.119,40.006,28.584,34.471,34.31,34.832
188.7,32.326,39.153,29.101,41.253,40.059,28.687,34.389,34.324,34.832
188.8,32.326,38.922,29.301,41.379,40.105,28.792,34.306,34.337,34.831
188.9,32.326,38.69,29.505,41.497,40.144,28.9,34.222,34.349,34.831
189,32.326,38.458,29.714,41.607,40.178,29.01,34.138,34.361,34.83
189.1,32.326,38.227,29.928,41.708,40.204,29.121,34.053,34.372,34.83
189.2,32.326,37.997,30.147,41.801,40.224,29.236,33.968,34.382,34.829
189.3,32.326,37.766,30.37,41.885,40.238,29.352,33.882,34.391,34.829
189.4,32.326,37.537,30.597,41.961,40.245,29.47,33.795,34.399,34.828
189.5,32.326,37.308,30.829,42.028,40.246,29.59,33.708,34.406,34.828
189.6,32.326,37.081,31.065,42.087,40.24,29.713,33.621,34.413,34.827
189.7,32.326,36.854,31.305,42.136,40.228,29.837,33.533,34.419,34.826
189.8,32.326,36.628,31.55,42.177,40.211,29.964,33.445,34.424,34.826
189.9,32.326,36.403,31.797,42.21,40.187,30.092,33.356,34.428,34.825
190,32.326,36.18,32.049,42.233,40.157,30.222,33.267,34.431,34.825
190.1,32.326,35.957,32.304,42.248,40.121,30.354,33.178,34.434,34.824
190.2,32.326,35.736,32.562,42.255,40.08,30.487,33.089,34.435,34.824
190.3,32.326,35.517,32.824,42.253,40.033,30.623,33,34.436,34.823
190.4,32.326,35.298,33.089,42.243,39.981,30.76,32.91,34.436,34.823
190.5,32.326,35.082,33.356,42.225,39.923,30.898,32.82,34.435,34.822
190.6,32.326,34.866,33.626,42.198,39.86,31.038,32.731,34.433,34.821
190.7,32.326,34.653,33.899,42.164,39.792,31.18,32.641,34.431,34.821
190.8,32.326,34.44,34.173,42.122,39.719,31.323,32.551,34.428,34.82
190.9,32.326,34.23,34.45,42.073,39.642,31.467,32.462,34.424,34.82
191,32.326,34.021,34.729,42.016,39.56,31.612,32.372,34.419,34.819
191.1,32.326,33.813,35.009,41.952,39.473,31.758,32.283,34.413,34.819
191.2,32.326,33.608,35.291,41.881,39.382,31.906,32.193,34.406,34.818
191.3,32.326,33.404,35.574,41.803,39.287,32.054,32.104,34.399,34.817
191.4,32.326,33.202,35.857,41.719,39.188,32.203,32.015,34.391,34.817
191.5,32.326,33.001,36.142,41.628,39.084,32.353,31.927,34.382,34.816
191.6,32.326,32.803,36.426,41.532,38.978,32.504,31.838,34.372,34.816
191.7,32.326,32.606,36.711,41.429,38.867,32.655,31.75,34.362,34.815
191.8,32.326,32.411,36.996,41.321,38.754,32.807,31.662,34.351,34.815
191.9,32.326,32.218,37.28,41.207,38.637,32.959,31.575,34.339,34.814
192,32.326,32.027,37.563,41.088,38.516,33.111,31.488,34.326,34.813
192.1,32.326,31.838,37.845,40.964,38.393,33.264,31.402,34.312,34.813
192.2,32.326,31.65,38.126,40.835,38.267,33.416,31.316,34.298,34.812
192.3,32.326,31.465,38.404,40.702,38.139,33.568,31.23,34.283,34.812
192.4,32.326,31.281,38.681,40.565,38.008,33.72,31.145,34.268,34.811
192.5,32.326,31.1,38.955,40.423,37.874,33.872,31.061,34.252,34.811
192.6,32.326,30.92,39.226,40.278,37.738,34.023,30.977,34.235,34.81
192.7,32.326,30.743,39.494,40.128,37.6,34.174,30.893,34.217,34.81
192.8,32.326,30.567,39.758,39.976,37.46,34.324,30.811,34.199,34.809
192.9,32.326,30.394,40.018,39.82,37.318,34.473,30.729,34.18,34.809
193,32.326,30.223,40.273,39.661,37.175,34.621,30.647,34.16,34.808
193.1,32.326,30.054,40.524,39.499,37.029,34.768,30.566,34.14,34.808
193.2,32.326,29.886,40.769,39.335,36.883,34.913,30.487,34.119,34.807
193.3,32.326,29.721,41.009,39.168,36.735,35.058,30.407,34.098,34.806
193.4,32.326,29.559,41.242,38.998,36.585,35.2,30.329,34.076,34.806
193.5,32.326,29.398,41.469,38.827,36.435,35.341,30.251,34.053,34.805
193.6,32.326,29.24,41.688,38.654,36.283,35.48,30.175,34.03,34.805
193.7,32.326,29.084,41.901,38.478,36.13,35.617,30.099,34.006,34.804
193.8,32.326,28.93,42.106,38.302,35.977,35.752,30.024,33.982,34.804
193.9,32.326,28.778,42.302,38.123,35.822,35.885,29.95,33.957,34.803
194,32.326,28.629,42.49,37.944,35.667,36.016,29.876,33.932,34.803
194.1,32.326,28.482,42.67,37.763,35.512,36.143,29.804,33.906,34.802
194.2,32.326,28.338,42.84,37.581,35.356,36.269,29.733,33.879,34.802
194.3,32.326,28.196,43.001,37.399,35.199,36.391,29.663,33.852,34.802
194.4,32.326,28.056,43.152,37.215,35.043,36.511,29.593,33.825,34.801
194.5,32.326,27.919,43.294,37.031,34.886,36.627,29.525,33.797,34.801
194.6,32.326,27.784,43.425,36.846,34.729,36.741,29.458,33.769,34.8
194.7,32.326,27.652,43.546,36.661,34.571,36.851,29.392,33.74,34.8
194.8,32.326,27.523,43.656,36.476,34.414,36.957,29.327,33.711,34.799
194.9,32.326,27.396,43.756,36.29,34.257,37.061,29.263,33.682,34.799
195,32.326,27.272,43.845,36.104,34.1,37.16,29.2,33.652,34.798
195.1,32.326,27.151,43.923,35.919,33.943,37.256,29.139,33.622,34.798
195.2,32.326,27.032,43.99,35.733,33.786,37.348,29.078,33.591,34.798
195.3,32.326,26.916,44.046,35.547,33.63,37.436,29.019,33.56,34.797
195.4,32.326,26.803,44.091,35.362,33.474,37.521,28.961,33.529,34.797
195.5,32.326,26.692,44.126,35.177,33.319,37.601,28.904,33.498,34.796
195.6,32.326,26.585,44.15,34.993,33.164,37.677,28.849,33.466,34.796
195.7,32.326,26.48,44.163,34.809,33.009,37.749,28.795,33.434,34.796
195.8,32.326,26.379,44.165,34.625,32.856,37.817,28.742,33.401,34.795
195.9,32.326,26.28,44.157,34.442,32.703,37.88,28.69,33.369,34.795
196,32.326,26.184,44.139,34.26,32.55,37.939,28.64,33.336,34.795
196.1,32.326,26.091,44.111,34.079,32.398,37.994,28.591,33.302,34.794
196.2,32.326,26.002,44.073,33.898,32.248,38.044,28.543,33.269,34.794
196.3,32.326,25.915,44.025,33.718,32.098,38.09,28.497,33.236,34.794
196.4,32.326,25.831,43.968,33.54,31.948,38.131,28.452,33.202,34.793
196.5,32.326,25.751,43.902,33.362,31.8,38.168,28.408,33.168,34.793
196.6,32.326,25.673,43.827,33.185,31.653,38.2,28.366,33.134,34.793
196.7,32.326,25.599,43.743,33.009,31.507,38.228,28.326,33.099,34.792
196.8,32.326,25.528,43.651,32.834,31.361,38.251,28.286,33.065,34.792
196.9,32.326,25.46,43.552,32.661,31.217,38.27,28.249,33.031,34.792
197,32.326,25.395,43.444,32.488,31.074,38.284,28.212,32.996,34.791
197.1,32.326,25.333,43.329,32.317,30.933,38.294,28.177,32.961,34.791
197.2,32.326,25.274,43.207,32.147,30.792,38.3,28.144,32.927,34.791
197.3,32.326,25.219,43.078,31.979,30.653,38.301,28.112,32.892,34.791
197.4,32.326,25.167,42.943,31.812,30.515,38.297,28.082,32.857,34.79
197.5,32.326,25.118,42.802,31.646,30.378,38.29,28.053,32.822,34.79
197.6,32.326,25.072,42.655,31.482,30.243,38.278,28.026,32.787,34.79
197.7,32.326,25.03,42.502,31.319,30.109,38.262,28,32.752,34.79
197.8,32.326,24.991,42.344,31.157,29.976,38.241,27.976,32.717,34.79
197.9,32.326,24.955,42.181,30.997,29.845,38.217,27.953,32.683,34.789
198,32.326,24.922,42.014,30.839,29.715,38.189,27.932,32.648,34.789
198.1,32.326,24.892,41.842,30.682,29.587,38.156,27.912,32.613,34.789
198.2,32.326,24.866,41.666,30.527,29.46,38.12,27.894,32.578,34.789
198.3,32.326,24.842,41.486,30.373,29.335,38.08,27.878,32.544,34.789
198.4,32.326,24.822,41.303,30.221,29.212,38.036,27.863,32.509,34.788
198.5,32.326,24.806,41.117,30.071,29.09,37.988,27.85,32.475,34.788
198.6,32.326,24.792,40.927,29.923,28.97,37.937,27.839,32.44,34.788
198.7,32.326,24.782,40.735,29.776,28.852,37.883,27.829,32.406,34.788
198.8,32.326,24.775,40.54,29.631,28.735,37.824,27.821,32.372,34.788
198.9,32.326,24.771,40.343,29.488,28.62,37.763,27.814,32.338,34.788
199,32.326,24.77,40.143,29.347,28.507,37.698,27.809,32.304,34.788
199.1,32.326,24.773,39.942,29.208,28.395,37.63,27.806,32.271,34.788
199.2,32.326,24.779,39.739,29.07,28.286,37.56,27.805,32.237,34.788
199.3,32.326,24.788,39.535,28.935,28.178,37.486,27.805,32.204,34.787
199.4,32.326,24.801,39.329,28.801,28.072,37.409,27.806,32.171,34.787
199.5,32.326,24.817,39.122,28.67,27.969,37.329,27.81,32.138,34.787
199.6,32.326,24.836,38.914,28.54,27.867,37.247,27.815,32.106,34.787
199.7,32.326,24.859,38.706,28.413,27.767,37.162,27.822,32.074,34.787
199.8,32.326,24.885,38.496,28.287,27.669,37.074,27.83,32.042,34.787
199.9,32.326,24.915,38.287,28.164,27.573,36.984,27.84,32.01,34.787
200,32.326,24.948,38.076,28.043,27.479,36.892,27.852,31.979,34.787
200.1,32.326,24.985,37.866,27.924,27.387,36.798,27.866,31.948,34.787
200.2,32.326,25.025,37.655,27.808,27.298,36.701,27.881,31.917,34.787
200.3,32.326,25.07,37.445,27.693,27.21,36.602,27.898,31.886,34.787
200.4,32.326,25.118,37.234,27.581,27.124,36.502,27.917,31.856,34.787
200.5,32.326,25.17,37.024,27.471,27.041,36.399,27.937,31.826,34.787
200.6,32.326,25.226,36.814,27.363,26.96,36.294,27.96,31.797,34.787
200.7,32.326,25.286,36.605,27.258,26.881,36.188,27.983,31.768,34.787
200.8,32.326,25.351,36.396,27.155,26.804,36.08,28.009,31.739,34.787
200.9,32.326,25.419,36.188,27.055,26.73,35.971,28.036,31.711,34.787
201,32.326,25.492,35.98,26.956,26.657,35.86,28.065,31.683,34.787
201.1,32.326,25.57,35.773,26.861,26.587,35.748,28.096,31.655,34.787
201.2,32.326,25.652,35.567,26.768,26.519,35.634,28.128,31.628,34.787
201.3,32.326,25.739,35.362,26.677,26.454,35.52,28.163,31.602,34.788
201.4,32.326,25.83,35.158,26.589,26.39,35.404,28.198,31.575,34.788
201.5,32.326,25.927,34.955,26.503,26.329,35.287,28.236,31.55,34.788
201.6,32.326,26.029,34.753,26.42,26.271,35.169,28.275,31.524,34.788
201.7,32.326,26.136,34.552,26.339,26.214,35.05,28.316,31.499,34.788
201.8,32.326,26.248,34.353,26.261,26.16,34.93,28.359,31.475,34.788
201.9,32.326,26.366,34.154,26.186,26.108,34.809,28.403,31.451,34.788
202,32.326,26.489,33.957,26.113,26.059,34.688,28.449,31.428,34.788
202.1,32.326,26.617,33.761,26.042,26.011,34.566,28.497,31.405,34.788
202.2,32.326,26.752,33.567,25.975,25.967,34.443,28.546,31.382,34.789
202.3,32.326,26.892,33.374,25.91,25.924,34.32,28.597,31.36,34.789
202.4,32.326,27.038,33.182,25.847,25.884,34.197,28.65,31.339,34.789
202.5,32.326,27.19,32.992,25.788,25.846,34.073,28.704,31.318,34.789
202.6,32.326,27.348,32.804,25.73,25.811,33.948,28.76,31.298,34.789
202.7,32.326,27.512,32.617,25.676,25.777,33.824,28.817,31.278,34.789
202.8,32.326,27.682,32.431,25.624,25.747,33.699,28.876,31.259,34.79
202.9,32.326,27.858,32.247,25.575,25.718,33.574,28.937,31.24,34.79
203,32.326,28.04,32.065,25.529,25.692,33.449,28.999,31.222,34.79
203.1,32.326,28.229,31.884,25.485,25.668,33.324,29.063,31.204,34.79
203.2,32.326,28.423,31.706,25.444,25.647,33.199,29.129,31.187,34.79
203.3,32.326,28.624,31.528,25.405,25.628,33.074,29.196,31.171,34.791
203.4,32.326,28.83,31.353,25.369,25.611,32.949,29.264,31.155,34.791
203.5,32.326,29.043,31.179,25.336,25.597,32.824,29.334,31.14,34.791
203.6,32.326,29.261,31.008,25.306,25.585,32.699,29.405,31.125,34.791
203.7,32.326,29.485,30.838,25.278,25.575,32.575,29.478,31.111,34.792
203.8,32.326,29.715,30.669,25.252,25.568,32.451,29.553,31.098,34.792
203.9,32.326,29.95,30.503,25.23,25.563,32.327,29.629,31.085,34.792
204,32.326,30.191,30.339,25.21,25.56,32.204,29.706,31.073,34.792
204.1,32.326,30.437,30.176,25.193,25.56,32.081,29.784,31.062,34.793
204.2,32.326,30.689,30.016,25.178,25.562,31.958,29.864,31.051,34.793
204.3,32.326,30.945,29.857,25.166,25.567,31.836,29.945,31.041,34.793
204.4,32.326,31.207,29.701,25.157,25.574,31.715,30.028,31.031,34.793
204.5,32.326,31.473,29.546,25.15,25.584,31.594,30.112,31.022,34.794
204.6,32.326,31.744,29.393,25.146,25.595,31.474,30.197,31.014,34.794
204.7,32.326,32.019,29.243,25.145,25.61,31.355,30.283,31.006,34.794
204.8,32.326,32.299,29.095,25.146,25.627,31.236,30.37,30.999,34.795
204.9,32.326,32.582,28.949,25.15,25.646,31.118,30.459,30.993,34.795
205,32.326,32.87,28.805,25.157,25.668,31.001,30.549,30.987,34.795
205.1,32.326,33.161,28.663,25.166,25.692,30.884,30.639,30.982,34.795
205.2,32.326,33.456,28.523,25.178,25.719,30.769,30.731,30.978,34.796
205.3,32.326,33.754,28.386,25.193,25.749,30.654,30.824,30.975,34.796
205.4,32.326,34.055,28.251,25.211,25.781,30.54,30.918,30.972,34.796
205.5,32.326,34.359,28.118,25.231,25.816,30.427,31.012,30.969,34.797
205.6,32.326,34.666,27.987,25.254,25.853,30.316,31.108,30.968,34.797
205.7,32.326,34.975,27.859,25.28,25.893,30.205,31.204,30.967,34.797
205.8,32.326,35.286,27.734,25.309,25.936,30.095,31.301,30.966,34.798
205.9,32.326,35.599,27.611,25.341,25.981,29.987,31.399,30.967,34.798
206,32.326,35.914,27.49,25.376,26.029,29.879,31.498,30.968,34.798
206.1,32.326,36.23,27.372,25.414,26.08,29.773,31.597,30.97,34.799
206.2,32.326,36.548,27.256,25.455,26.134,29.668,31.697,30.972,34.799
206.3,32.326,36.866,27.143,25.498,26.19,29.564,31.797,30.975,34.799
206.4,32.326,37.185,27.032,25.545,26.25,29.461,31.898,30.979,34.8
206.5,32.326,37.504,26.924,25.595,26.312,29.36,31.999,30.983,34.8
206.6,32.326,37.824,26.819,25.649,26.377,29.259,32.101,30.989,34.8
206.7,32.326,38.143,26.716,25.705,26.446,29.161,32.203,30.994,34.801
206.8,32.326,38.461,26.616,25.765,26.517,29.063,32.305,31.001,34.801
206.9,32.326,38.778,26.519,25.828,26.591,28.967,32.408,31.008,34.801
207,32.326,39.094,26.424,25.895,26.668,28.872,32.51,31.016,34.802
207.1,32.326,39.408,26.333,25.965,26.749,28.779,32.613,31.024,34.802
207.2,32.326,39.719,26.244,26.038,26.832,28.687,32.716,31.033,34.802
207.3,32.326,40.028,26.158,26.116,26.919,28.597,32.818,31.043,34.803
207.4,32.326,40.334,26.074,26.196,27.008,28.508,32.921,31.054,34.803
207.5,32.326,40.637,25.994,26.281,27.101,28.421,33.023,31.065,34.803
207.6,32.326,40.935,25.916,26.369,27.197,28.335,33.125,31.076,34.804
207.7,32.326,41.229,25.842,26.461,27.296,28.251,33.227,31.089,34.804
207.8,32.326,41.518,25.77,26.557,27.399,28.169,33.329,31.102,34.805
207.9,32.326,41.801,25.701,26.657,27.504,28.088,33.43,31.115,34.805
208,32.326,42.078,25.635,26.76,27.613,28.009,33.53,31.13,34.805
208.1,32.326,42.349,25.572,26.868,27.725,27.931,33.63,31.145,34.806
208.2,32.326,42.613,25.512,26.98,27.84,27.855,33.73,31.16,34.806
208.3,32.326,42.869,25.455,27.095,27.959,27.781,33.828,31.176,34.806
208.4,32.326,43.117,25.4,27.215,28.081,27.708,33.926,31.193,34.807
208.5,32.326,43.357,25.349,27.339,28.206,27.638,34.023,31.211,34.807
208.6,32.326,43.588,25.301,27.467,28.334,27.569,34.119,31.229,34.807
208.7,32.326,43.809,25.255,27.599,28.465,27.502,34.214,31.247,34.808
208.8,32.326,44.02,25.213,27.735,28.599,27.436,34.308,31.266,34.808
208.9,32.326,44.221,25.173,27.876,28.737,27.373,34.401,31.286,34.808
209,32.326,44.411,25.137,28.021,28.878,27.311,34.492,31.306,34.809
209.1,32.326,44.59,25.103,28.169,29.022,27.251,34.583,31.327,34.809
209.2,32.326,44.757,25.073,28.322,29.169,27.193,34.672,31.349,34.809
209.3,32.326,44.912,25.045,28.48,29.319,27.137,34.759,31.371,34.81
209.4,32.326,45.056,25.02,28.641,29.472,27.082,34.845,31.393,34.81
209.5,32.326,45.186,24.999,28.806,29.627,27.03,34.929,31.416,34.81
209.6,32.326,45.304,24.98,28.976,29.786,26.979,35.012,31.44,34.811
209.7,32.326,45.41,24.964,29.149,29.948,26.931,35.093,31.464,34.811
209.8,32.326,45.502,24.951,29.327,30.112,26.884,35.173,31.488,34.811
209.9,32.326,45.582,24.941,29.508,30.279,26.839,35.25,31.513,34.812
210,32.326,45.648,24.934,29.693,30.449,26.796,35.326,31.539,34.812
210.1,32.326,45.702,24.93,29.882,30.621,26.756,35.4,31.565,34.812
210.2,32.326,45.743,24.929,30.075,30.796,26.717,35.472,31.592,34.813
210.3,32.326,45.77,24.931,30.272,30.973,26.68,35.541,31.618,34.813
210.4,32.326,45.785,24.936,30.472,31.152,26.645,35.609,31.646,34.813
210.5,32.326,45.787,24.944,30.675,31.334,26.612,35.674,31.674,34.814
210.6,32.326,45.777,24.955,30.882,31.517,26.581,35.737,31.702,34.814
210.7,32.326,45.755,24.969,31.092,31.703,26.552,35.798,31.731,34.814
210.8,32.326,45.721,24.986,31.306,31.891,26.525,35.857,31.76,34.815
210.9,32.326,45.675,25.006,31.522,32.08,26.5,35.913,31.789,34.815
211,32.326,45.618,25.029,31.741,32.271,26.477,35.967,31.819,34.815
211.1,32.326,45.55,25.056,31.963,32.464,26.456,36.019,31.849,34.816
211.2,32.326,45.471,25.085,32.188,32.658,26.437,36.068,31.88,34.816
211.3,32.326,45.382,25.118,32.416,32.853,26.42,36.115,31.911,34.816
211.4,32.326,45.283,25.155,32.646,33.05,26.405,36.159,31.942,34.816
211.5,32.326,45.174,25.194,32.878,33.247,26.393,36.2,31.973,34.817
211.6,32.326,45.056,25.237,33.112,33.445,26.382,36.239,32.005,34.817
211.7,32.326,44.93,25.284,33.348,33.644,26.373,36.276,32.037,34.817
211.8,32.326,44.795,25.334,33.586,33.844,26.367,36.309,32.07,34.818
211.9,32.326,44.652,25.388,33.825,34.044,26.362,36.341,32.102,34.818
212,32.326,44.501,25.445,34.066,34.244,26.36,36.369,32.135,34.818
212.1,32.326,44.344,25.506,34.308,34.444,26.36,36.395,32.168,34.818
212.2,32.326,44.179,25.571,34.55,34.644,26.361,36.418,32.202,34.819
212.3,32.326,44.008,25.64,34.794,34.843,26.365,36.439,32.235,34.819
212.4,32.326,43.832,25.712,35.038,35.042,26.371,36.457,32.269,34.819
212.5,32.326,43.649,25.789,35.283,35.24,26.38,36.472,32.303,34.819
212.6,32.326,43.461,25.87,35.527,35.437,26.39,36.485,32.337,34.82
212.7,32.326,43.269,25.955,35.772,35.633,26.402,36.495,32.371,34.82
212.8,32.326,43.072,26.045,36.016,35.828,26.417,36.502,32.405,34.82
212.9,32.326,42.87,26.139,36.259,36.021,26.434,36.506,32.439,34.82
213,32.326,42.665,26.237,36.502,36.213,26.453,36.508,32.474,34.82
213.1,32.326,42.456,26.34,36.743,36.402,26.474,36.508,32.509,34.821
213.2,32.326,42.244,26.448,36.983,36.589,26.497,36.505,32.543,34.821
213.3,32.326,42.029,26.56,37.221,36.773,26.523,36.499,32.578,34.821
213.4,32.326,41.812,26.677,37.457,36.955,26.551,36.49,32.613,34.821
213.5,32.326,41.591,26.799,37.691,37.134,26.581,36.48,32.647,34.821
213.6,32.326,41.369,26.926,37.922,37.31,26.613,36.466,32.682,34.822
213.7,32.326,41.145,27.057,38.15,37.482,26.647,36.45,32.717,34.822
213.8,32.326,40.919,27.194,38.375,37.651,26.684,36.432,32.751,34.822
213.9,32.326,40.692,27.336,38.596,37.817,26.723,36.411,32.786,34.822
214,32.326,40.464,27.483,38.813,37.978,26.765,36.388,32.821,34.822
214.1,32.326,40.234,27.635,39.026,38.135,26.808,36.363,32.855,34.823
214.2,32.326,40.004,27.792,39.235,38.287,26.854,36.335,32.889,34.823
214.3,32.326,39.773,27.954,39.439,38.435,26.902,36.305,32.924,34.823
214.4,32.326,39.541,28.122,39.637,38.578,26.953,36.272,32.958,34.823
214.5,32.326,39.31,28.294,39.831,38.717,27.006,36.238,32.992,34.823
214.6,32.326,39.078,28.472,40.018,38.85,27.061,36.201,33.025,34.823
214.7,32.326,38.846,28.655,40.199,38.977,27.119,36.162,33.059,34.823
214.8,32.326,38.614,28.843,40.375,39.1,27.179,36.121,33.092,34.824
214.9,32.326,38.383,29.036,40.543,39.216,27.241,36.078,33.126,34.824
215,32.326,38.152,29.233,40.705,39.327,27.306,36.033,33.159,34.824
215.1,32.326,37.921,29.436,40.86,39.432,27.373,35.986,33.191,34.824
215.2,32.326,37.691,29.644,41.007,39.531,27.442,35.938,33.224,34.824
215.3,32.326,37.462,29.856,41.147,39.624,27.514,35.887,33.256,34.824
215.4,32.326,37.234,30.073,41.279,39.711,27.588,35.834,33.288,34.824
215.5,32.326,37.006,30.295,41.404,39.791,27.665,35.78,33.32,34.824
215.6,32.326,36.78,30.521,41.52,39.865,27.744,35.724,33.351,34.824
215.7,32.326,36.554,30.751,41.628,39.932,27.825,35.666,33.382,34.825
215.8,32.326,36.33,30.986,41.727,39.994,27.909,35.607,33.412,34.825
215.9,32.326,36.107,31.225,41.818,40.048,27.995,35.546,33.442,34.825
216,32.326,35.885,31.468,41.901,40.096,28.084,35.483,33.472,34.825
216.1,32.326,35.664,31.714,41.975,40.138,28.175,35.419,33.502,34.825
216.2,32.326,35.445,31.965,42.04,40.173,28.268,35.354,33.531,34.825
216.3,32.326,35.227,32.219,42.097,40.201,28.363,35.287,33.559,34.825
216.4,32.326,35.011,32.476,42.145,40.223,28.461,35.218,33.587,34.825
216.5,32.326,34.796,32.736,42.184,40.238,28.561,35.149,33.615,34.825
216.6,32.326,34.583,33,42.215,40.247,28.664,35.078,33.642,34.825
216.7,32.326,34.371,33.266,42.237,40.25,28.769,35.006,33.669,34.825
216.8,32.326,34.161,33.536,42.25,40.246,28.876,34.933,33.695,34.825
